TransactionID,Date,CustomerID,Age,Gender,Location,ProductID,Category,Quantity, UnitPrice , Sales ,PaymentType,PromotionApplied,DiscountAmount,Total Amount,GiftWrap,Event,CustomerSatisfaction,ReturnFlag
173,18-12-2023,300,51,Female,City_10,467,Decorations,5, $94.26 , $471.31 ,Cash,TRUE,0, $471.31 ,FALSE,Christmas Market,2,TRUE
174,14-11-2018,457,24,Male,City_10,747,Clothing,3, $98.67 , $296.01 ,Debit Card,FALSE,0, $296.01 ,TRUE,None,5,FALSE
175,04-11-2020,380,45,Female,City_7,304,Food,3, $32.60 , $97.80 ,Online Payment,FALSE,0, $97.80 ,TRUE,Christmas Market,5,FALSE
176,15-12-2020,382,24,Female,City_19,373,Decorations,5, $83.19 , $415.94 ,Credit Card,FALSE,0, $415.94 ,FALSE,None,1,FALSE
177,10-11-2019,467,26,Male,City_10,847,Decorations,5, $22.08 , $110.38 ,Online Payment,FALSE,0, $110.38 ,TRUE,None,5,TRUE
178,11-11-2018,189,61,Other,City_16,258,Electronics,4, $84.08 , $336.33 ,Debit Card,TRUE,33.63303143, $302.70 ,TRUE,Black Friday,3,TRUE
179,02-12-2020,498,69,Female,City_13,119,Food,3, $29.43 , $88.30 ,Cash,FALSE,8.829712498, $79.47 ,TRUE,Black Friday,1,FALSE
180,20-12-2019,407,22,Male,City_9,385,Decorations,1, $68.31 , $68.31 ,Debit Card,FALSE,0, $68.31 ,FALSE,Christmas Market,3,TRUE
181,03-11-2020,207,25,Female,City_18,232,Toys,4, $85.97 , $343.88 ,Credit Card,TRUE,0, $343.88 ,FALSE,Christmas Market,4,FALSE
182,11-12-2023,304,61,Male,City_17,100,Toys,5, $52.94 , $264.71 ,Online Payment,FALSE,0, $264.71 ,TRUE,None,2,FALSE
183,12-12-2022,326,36,Female,City_14,531,Clothing,1, $92.29 , $92.29 ,Debit Card,TRUE,0, $92.29 ,TRUE,Christmas Market,1,TRUE
184,20-12-2018,173,33,Male,City_7,789,Clothing,4, $37.48 , $149.93 ,Debit Card,FALSE,0, $149.93 ,FALSE,None,5,TRUE
185,18-11-2023,394,63,Other,City_7,718,Toys,3, $94.99 , $284.97 ,Credit Card,FALSE,28.49652163, $256.47 ,FALSE,Black Friday,3,TRUE
186,08-11-2018,292,65,Male,City_19,996,Electronics,5, $49.71 , $248.55 ,Credit Card,TRUE,0, $248.55 ,FALSE,Christmas Market,3,FALSE
187,10-11-2022,366,34,Female,City_7,891,Food,5, $52.57 , $262.84 ,Credit Card,FALSE,0, $262.84 ,TRUE,Christmas Market,3,TRUE
188,29-12-2021,95,45,Other,City_13,996,Electronics,4, $12.38 , $49.52 ,Cash,TRUE,0, $49.52 ,TRUE,None,3,FALSE
189,11-11-2020,410,51,Male,City_5,710,Clothing,2, $40.20 , $80.40 ,Online Payment,TRUE,0, $80.40 ,FALSE,Christmas Market,3,FALSE
190,03-11-2022,181,55,Female,City_7,733,Electronics,1, $65.89 , $65.89 ,Online Payment,TRUE,0, $65.89 ,TRUE,Christmas Market,5,FALSE
191,06-11-2022,380,39,Female,City_12,880,Electronics,1, $55.17 , $55.17 ,Credit Card,FALSE,0, $55.17 ,FALSE,Christmas Market,5,TRUE
192,16-11-2018,464,63,Other,City_3,255,Toys,4, $33.27 , $133.08 ,Online Payment,TRUE,0, $133.08 ,FALSE,None,4,TRUE
193,22-11-2021,124,34,Other,City_5,701,Clothing,1, $32.59 , $32.59 ,Online Payment,FALSE,0, $32.59 ,TRUE,Christmas Market,5,FALSE
194,19-12-2018,41,42,Female,City_6,39,Electronics,2, $49.85 , $99.70 ,Credit Card,TRUE,0, $99.70 ,TRUE,Christmas Market,1,FALSE
195,26-11-2018,404,35,Male,City_2,13,Clothing,4, $69.19 , $276.76 ,Debit Card,FALSE,27.67577986, $249.08 ,FALSE,Black Friday,4,TRUE
196,27-12-2018,231,37,Other,City_4,232,Electronics,1, $28.84 , $28.84 ,Cash,TRUE,2.884486536, $25.96 ,FALSE,Black Friday,2,FALSE
197,17-12-2019,293,61,Other,City_2,398,Decorations,3, $50.37 , $151.12 ,Online Payment,TRUE,0, $151.12 ,FALSE,None,5,FALSE
198,16-11-2022,476,18,Male,City_17,619,Clothing,5, $44.81 , $224.06 ,Online Payment,FALSE,22.40615383, $201.66 ,FALSE,Black Friday,1,TRUE
199,04-11-2018,20,36,Male,City_6,765,Toys,5, $77.14 , $385.70 ,Credit Card,FALSE,0, $385.70 ,TRUE,Christmas Market,5,TRUE
200,04-12-2020,433,51,Other,City_10,824,Decorations,3, $34.63 , $103.88 ,Debit Card,TRUE,0, $103.88 ,FALSE,Christmas Market,2,FALSE
201,27-11-2020,200,34,Other,City_7,254,Toys,3, $47.00 , $141.01 ,Online Payment,TRUE,14.10149761, $126.91 ,TRUE,Black Friday,3,FALSE
202,11-11-2019,499,59,Male,City_18,951,Clothing,5, $54.73 , $273.66 ,Credit Card,TRUE,0, $273.66 ,FALSE,None,3,TRUE
203,13-12-2023,174,19,Other,City_12,628,Toys,4, $71.84 , $287.38 ,Cash,TRUE,0, $287.38 ,FALSE,None,4,FALSE
204,17-12-2022,333,31,Female,City_20,966,Toys,3, $13.78 , $41.35 ,Credit Card,TRUE,0, $41.35 ,TRUE,None,3,TRUE
205,03-12-2018,19,29,Female,City_9,188,Food,4, $71.24 , $284.97 ,Cash,FALSE,0, $284.97 ,TRUE,Christmas Market,1,FALSE
206,17-11-2021,444,45,Other,City_19,833,Clothing,5, $43.29 , $216.45 ,Cash,TRUE,0, $216.45 ,FALSE,None,3,FALSE
207,31-12-2022,418,55,Female,City_17,190,Electronics,5, $96.21 , $481.07 ,Debit Card,TRUE,0, $481.07 ,TRUE,Christmas Market,2,TRUE
208,02-11-2022,48,66,Female,City_7,544,Toys,2, $26.40 , $52.79 ,Debit Card,FALSE,0, $52.79 ,FALSE,None,5,TRUE
209,09-12-2021,195,22,Other,City_3,435,Clothing,5, $15.13 , $75.64 ,Debit Card,FALSE,0, $75.64 ,TRUE,Christmas Market,1,TRUE
210,22-11-2021,301,23,Female,City_2,35,Food,4, $50.47 , $201.89 ,Cash,FALSE,0, $201.89 ,FALSE,None,3,FALSE
211,18-12-2020,255,35,Other,City_13,444,Food,5, $64.64 , $323.21 ,Online Payment,FALSE,0, $323.21 ,TRUE,None,5,TRUE
212,07-12-2019,470,40,Female,City_12,575,Food,1, $34.09 , $34.09 ,Debit Card,TRUE,0, $34.09 ,FALSE,Christmas Market,5,FALSE
213,14-11-2019,101,49,Female,City_13,617,Toys,2, $16.13 , $32.26 ,Debit Card,FALSE,3.225775122, $29.03 ,TRUE,Black Friday,4,TRUE
214,11-12-2018,49,47,Male,City_18,812,Electronics,3, $56.58 , $169.74 ,Cash,FALSE,0, $169.74 ,FALSE,None,2,FALSE
215,24-11-2019,260,48,Female,City_10,280,Decorations,1, $16.22 , $16.22 ,Cash,TRUE,1.621562537, $14.59 ,FALSE,Black Friday,1,FALSE
216,15-11-2022,171,66,Female,City_17,433,Clothing,4, $66.23 , $264.92 ,Cash,TRUE,0, $264.92 ,TRUE,None,3,FALSE
217,04-11-2022,121,70,Other,City_12,666,Food,2, $55.68 , $111.36 ,Credit Card,TRUE,0, $111.36 ,TRUE,Christmas Market,3,TRUE
218,23-12-2021,86,60,Male,City_9,981,Electronics,1, $30.41 , $30.41 ,Debit Card,FALSE,3.040689509, $27.37 ,FALSE,Black Friday,5,FALSE
219,29-12-2020,46,33,Other,City_5,278,Electronics,1, $25.86 , $25.86 ,Online Payment,FALSE,0, $25.86 ,FALSE,Christmas Market,2,FALSE
220,27-11-2019,71,60,Female,City_13,218,Food,5, $28.58 , $142.90 ,Debit Card,FALSE,14.290204, $128.61 ,FALSE,Black Friday,1,TRUE
221,01-12-2023,303,34,Male,City_1,931,Electronics,3, $82.96 , $248.89 ,Online Payment,TRUE,24.88888262, $224.00 ,FALSE,Black Friday,5,FALSE
222,27-12-2020,220,62,Other,City_3,220,Toys,1, $13.79 , $13.79 ,Debit Card,FALSE,0, $13.79 ,FALSE,None,4,TRUE
223,07-12-2022,307,26,Other,City_5,994,Toys,4, $26.77 , $107.08 ,Online Payment,TRUE,0, $107.08 ,FALSE,None,5,TRUE
224,19-11-2020,192,27,Other,City_1,591,Clothing,5, $10.07 , $50.35 ,Online Payment,TRUE,5.034684186, $45.31 ,TRUE,Black Friday,2,FALSE
225,12-12-2021,190,21,Other,City_16,439,Toys,4, $97.02 , $388.10 ,Online Payment,FALSE,0, $388.10 ,TRUE,Christmas Market,5,TRUE
226,03-11-2018,101,32,Male,City_14,187,Clothing,4, $69.92 , $279.68 ,Debit Card,TRUE,27.96835406, $251.72 ,FALSE,Black Friday,3,TRUE
227,19-12-2020,481,24,Other,City_15,577,Decorations,4, $89.87 , $359.46 ,Cash,FALSE,0, $359.46 ,TRUE,Christmas Market,2,TRUE
228,06-12-2019,307,23,Other,City_13,195,Clothing,2, $68.02 , $136.04 ,Cash,TRUE,13.60360087, $122.43 ,FALSE,Black Friday,3,TRUE
229,23-12-2023,466,47,Other,City_14,187,Toys,2, $92.16 , $184.31 ,Debit Card,TRUE,0, $184.31 ,TRUE,None,1,TRUE
230,13-11-2020,207,44,Other,City_15,304,Electronics,3, $56.48 , $169.43 ,Online Payment,FALSE,0, $169.43 ,TRUE,Christmas Market,4,TRUE
231,24-11-2022,267,39,Male,City_7,513,Decorations,4, $89.99 , $359.97 ,Debit Card,TRUE,35.99650669, $323.97 ,TRUE,Black Friday,1,TRUE
232,25-11-2020,353,61,Male,City_19,328,Electronics,5, $20.46 , $102.28 ,Debit Card,TRUE,10.22750459, $92.05 ,FALSE,Black Friday,5,FALSE
233,03-11-2020,63,63,Other,City_19,535,Food,4, $75.05 , $300.19 ,Credit Card,FALSE,30.01919231, $270.17 ,TRUE,Black Friday,2,TRUE
234,27-11-2022,255,55,Female,City_19,751,Decorations,1, $30.60 , $30.60 ,Cash,TRUE,3.060280432, $27.54 ,TRUE,Black Friday,2,FALSE
235,13-11-2018,160,24,Female,City_15,440,Clothing,3, $84.86 , $254.59 ,Cash,FALSE,25.45943079, $229.13 ,FALSE,Black Friday,2,FALSE
236,25-12-2021,271,56,Female,City_9,226,Decorations,2, $28.68 , $57.35 ,Cash,TRUE,5.735186951, $51.62 ,TRUE,Black Friday,1,FALSE
237,13-11-2021,351,67,Female,City_8,976,Toys,3, $53.37 , $160.10 ,Debit Card,TRUE,16.01003799, $144.09 ,FALSE,Black Friday,2,TRUE
238,26-11-2021,167,50,Other,City_11,690,Electronics,1, $58.36 , $58.36 ,Credit Card,TRUE,5.836088181, $52.52 ,TRUE,Black Friday,5,TRUE
239,09-12-2018,470,63,Female,City_13,141,Toys,5, $28.87 , $144.37 ,Debit Card,TRUE,0, $144.37 ,FALSE,None,5,FALSE
240,26-12-2018,404,22,Other,City_9,332,Decorations,3, $10.85 , $32.55 ,Debit Card,TRUE,3.255399449, $29.30 ,FALSE,Black Friday,3,TRUE
241,23-11-2022,298,22,Male,City_4,533,Electronics,4, $50.73 , $202.93 ,Credit Card,TRUE,20.2926952, $182.63 ,TRUE,Black Friday,4,TRUE
242,10-12-2021,263,44,Male,City_16,299,Toys,1, $37.14 , $37.14 ,Credit Card,FALSE,3.714232686, $33.43 ,FALSE,Black Friday,1,TRUE
243,08-12-2023,105,38,Female,City_1,44,Clothing,5, $56.85 , $284.26 ,Debit Card,FALSE,28.42568882, $255.83 ,TRUE,Black Friday,4,TRUE
244,25-11-2021,418,31,Other,City_20,643,Electronics,4, $84.49 , $337.95 ,Debit Card,FALSE,33.79466499, $304.15 ,TRUE,Black Friday,4,TRUE
245,03-11-2021,234,55,Male,City_1,436,Decorations,2, $91.43 , $182.85 ,Cash,TRUE,0, $182.85 ,FALSE,Christmas Market,5,FALSE
246,29-11-2020,426,33,Male,City_2,180,Electronics,4, $53.75 , $215.00 ,Debit Card,FALSE,21.49994023, $193.50 ,TRUE,Black Friday,1,TRUE
247,01-11-2019,123,54,Other,City_6,729,Clothing,3, $62.82 , $188.47 ,Credit Card,FALSE,18.84689404, $169.62 ,FALSE,Black Friday,1,TRUE
248,08-12-2020,448,66,Male,City_15,331,Decorations,2, $74.13 , $148.26 ,Credit Card,FALSE,14.82574591, $133.43 ,FALSE,Black Friday,3,FALSE
249,07-12-2021,160,56,Male,City_5,532,Food,3, $77.64 , $232.92 ,Credit Card,TRUE,0, $232.92 ,FALSE,Christmas Market,3,FALSE
250,09-11-2018,115,34,Male,City_14,252,Food,4, $39.01 , $156.03 ,Debit Card,TRUE,0, $156.03 ,FALSE,None,2,TRUE
251,29-11-2022,336,44,Other,City_9,939,Electronics,2, $77.03 , $154.06 ,Cash,FALSE,15.40556483, $138.65 ,FALSE,Black Friday,3,TRUE
252,01-12-2022,315,29,Male,City_11,356,Electronics,5, $19.47 , $97.35 ,Cash,FALSE,0, $97.35 ,FALSE,Christmas Market,3,FALSE
253,07-12-2018,75,68,Other,City_13,784,Electronics,2, $29.88 , $59.77 ,Cash,TRUE,0, $59.77 ,TRUE,None,2,FALSE
254,11-11-2019,204,62,Female,City_10,379,Toys,2, $56.61 , $113.21 ,Online Payment,FALSE,0, $113.21 ,TRUE,None,4,FALSE
255,30-12-2019,437,41,Other,City_16,700,Electronics,4, $42.45 , $169.81 ,Debit Card,TRUE,0, $169.81 ,TRUE,None,3,TRUE
256,27-12-2018,224,63,Other,City_18,709,Food,2, $59.85 , $119.69 ,Cash,FALSE,0, $119.69 ,FALSE,None,4,TRUE
257,15-11-2019,378,26,Female,City_15,822,Decorations,2, $83.94 , $167.89 ,Online Payment,FALSE,0, $167.89 ,TRUE,None,3,TRUE
258,15-11-2018,352,61,Female,City_14,475,Decorations,1, $70.65 , $70.65 ,Online Payment,FALSE,0, $70.65 ,TRUE,Christmas Market,3,FALSE
259,03-12-2023,247,67,Male,City_16,192,Clothing,3, $14.13 , $42.39 ,Cash,TRUE,0, $42.39 ,TRUE,None,5,TRUE
260,25-11-2022,478,54,Male,City_11,808,Decorations,1, $55.13 , $55.13 ,Online Payment,TRUE,5.513451263, $49.62 ,FALSE,Black Friday,3,FALSE
261,07-11-2021,383,44,Male,City_13,301,Food,3, $20.30 , $60.89 ,Online Payment,FALSE,0, $60.89 ,TRUE,Christmas Market,3,TRUE
262,11-11-2023,377,26,Female,City_3,173,Clothing,1, $64.83 , $64.83 ,Debit Card,FALSE,6.482682805, $58.34 ,TRUE,Black Friday,1,TRUE
263,07-12-2018,73,21,Female,City_1,356,Electronics,5, $74.21 , $371.07 ,Debit Card,TRUE,37.10748659, $333.97 ,TRUE,Black Friday,3,TRUE
264,08-11-2020,466,42,Female,City_14,416,Electronics,4, $86.26 , $345.03 ,Credit Card,TRUE,0, $345.03 ,FALSE,None,3,TRUE
265,30-11-2020,309,18,Female,City_3,746,Clothing,5, $74.26 , $371.32 ,Credit Card,FALSE,0, $371.32 ,FALSE,None,4,TRUE
266,22-11-2021,400,62,Other,City_8,245,Clothing,4, $57.77 , $231.09 ,Cash,TRUE,0, $231.09 ,TRUE,None,3,FALSE
267,13-11-2022,78,18,Other,City_11,232,Toys,5, $47.27 , $236.35 ,Credit Card,FALSE,0, $236.35 ,FALSE,None,3,TRUE
268,27-11-2021,217,50,Other,City_5,696,Food,2, $15.29 , $30.58 ,Credit Card,FALSE,3.057795446, $27.52 ,FALSE,Black Friday,2,FALSE
269,19-12-2023,65,62,Female,City_4,543,Food,3, $13.53 , $40.60 ,Debit Card,FALSE,4.060318461, $36.54 ,FALSE,Black Friday,1,FALSE
270,12-12-2021,107,38,Female,City_15,255,Electronics,2, $94.84 , $189.68 ,Credit Card,TRUE,18.96846374, $170.72 ,TRUE,Black Friday,2,FALSE
271,16-11-2022,110,62,Other,City_14,527,Toys,5, $62.61 , $313.07 ,Credit Card,FALSE,0, $313.07 ,TRUE,Christmas Market,1,FALSE
272,09-11-2020,150,34,Female,City_3,403,Clothing,1, $75.79 , $75.79 ,Debit Card,FALSE,0, $75.79 ,TRUE,None,1,TRUE
273,06-11-2020,475,35,Other,City_10,893,Toys,4, $21.01 , $84.05 ,Debit Card,TRUE,0, $84.05 ,TRUE,Christmas Market,3,FALSE
274,21-12-2020,253,32,Female,City_19,304,Decorations,1, $20.51 , $20.51 ,Debit Card,TRUE,0, $20.51 ,FALSE,Christmas Market,3,FALSE
275,18-12-2022,184,53,Female,City_6,403,Toys,4, $86.37 , $345.47 ,Credit Card,FALSE,34.54680781, $310.92 ,TRUE,Black Friday,3,FALSE
276,14-11-2019,345,20,Male,City_18,661,Electronics,4, $14.18 , $56.70 ,Credit Card,TRUE,0, $56.70 ,TRUE,None,3,FALSE
277,03-12-2022,24,37,Male,City_17,410,Decorations,4, $23.39 , $93.57 ,Online Payment,TRUE,9.357279599, $84.22 ,TRUE,Black Friday,1,FALSE
278,29-12-2018,276,31,Male,City_20,308,Decorations,1, $24.17 , $24.17 ,Online Payment,FALSE,2.416947894, $21.75 ,FALSE,Black Friday,5,FALSE
279,02-11-2022,366,37,Female,City_19,546,Electronics,2, $88.97 , $177.94 ,Credit Card,FALSE,17.79447257, $160.15 ,FALSE,Black Friday,2,TRUE
280,14-11-2020,265,65,Female,City_15,427,Clothing,5, $34.36 , $171.82 ,Cash,FALSE,0, $171.82 ,TRUE,Christmas Market,1,FALSE
281,13-11-2019,492,67,Other,City_1,878,Food,2, $68.39 , $136.78 ,Online Payment,TRUE,0, $136.78 ,FALSE,None,1,TRUE
282,06-12-2021,183,57,Other,City_4,209,Toys,4, $46.74 , $186.94 ,Debit Card,TRUE,0, $186.94 ,TRUE,None,5,TRUE
283,22-11-2021,205,34,Male,City_6,52,Decorations,2, $99.57 , $199.14 ,Credit Card,TRUE,0, $199.14 ,FALSE,Christmas Market,4,FALSE
284,25-11-2020,159,49,Female,City_16,259,Electronics,2, $77.61 , $155.22 ,Online Payment,TRUE,15.52155036, $139.69 ,FALSE,Black Friday,5,FALSE
285,29-11-2019,296,65,Male,City_14,539,Clothing,1, $80.11 , $80.11 ,Online Payment,FALSE,8.0113369, $72.10 ,TRUE,Black Friday,2,TRUE
286,24-12-2019,211,57,Male,City_19,555,Clothing,4, $82.13 , $328.50 ,Credit Card,FALSE,32.85043225, $295.65 ,FALSE,Black Friday,2,FALSE
287,27-12-2018,370,52,Male,City_12,976,Electronics,1, $34.37 , $34.37 ,Debit Card,FALSE,0, $34.37 ,FALSE,None,4,TRUE
288,22-11-2018,312,48,Other,City_17,405,Clothing,1, $82.79 , $82.79 ,Cash,TRUE,0, $82.79 ,TRUE,Christmas Market,5,FALSE
289,07-11-2022,451,67,Other,City_18,849,Electronics,1, $12.60 , $12.60 ,Cash,TRUE,1.259672758, $11.34 ,FALSE,Black Friday,4,TRUE
290,11-12-2021,313,44,Other,City_3,635,Decorations,3, $47.75 , $143.24 ,Debit Card,TRUE,0, $143.24 ,TRUE,Christmas Market,2,TRUE
291,28-12-2021,396,68,Other,City_19,690,Clothing,3, $27.14 , $81.41 ,Online Payment,TRUE,8.140869572, $73.27 ,FALSE,Black Friday,1,TRUE
292,14-12-2019,490,50,Female,City_15,595,Electronics,2, $36.67 , $73.33 ,Credit Card,TRUE,0, $73.33 ,FALSE,None,5,TRUE
293,14-11-2018,362,33,Female,City_6,963,Clothing,2, $26.34 , $52.68 ,Online Payment,TRUE,5.268110729, $47.41 ,FALSE,Black Friday,3,TRUE
294,04-11-2022,229,62,Other,City_20,765,Electronics,5, $57.33 , $286.65 ,Debit Card,FALSE,0, $286.65 ,TRUE,None,5,TRUE
295,21-12-2020,428,28,Female,City_19,145,Clothing,2, $16.66 , $33.31 ,Debit Card,FALSE,0, $33.31 ,TRUE,None,1,TRUE
296,27-12-2019,330,51,Male,City_5,626,Clothing,4, $20.70 , $82.80 ,Online Payment,TRUE,8.27984439, $74.52 ,TRUE,Black Friday,5,TRUE
297,27-12-2023,449,50,Male,City_6,31,Toys,1, $51.70 , $51.70 ,Online Payment,FALSE,5.169986483, $46.53 ,TRUE,Black Friday,2,FALSE
298,09-12-2019,183,45,Female,City_12,614,Decorations,4, $34.51 , $138.02 ,Credit Card,FALSE,0, $138.02 ,FALSE,None,3,TRUE
299,31-12-2023,180,57,Female,City_6,598,Decorations,4, $68.06 , $272.24 ,Online Payment,FALSE,0, $272.24 ,TRUE,None,4,FALSE
300,01-12-2018,116,25,Male,City_3,227,Decorations,1, $77.43 , $77.43 ,Cash,TRUE,0, $77.43 ,TRUE,Christmas Market,4,FALSE
301,17-12-2019,452,64,Female,City_2,290,Electronics,2, $91.10 , $182.21 ,Online Payment,FALSE,0, $182.21 ,TRUE,None,3,FALSE
302,03-11-2018,232,47,Other,City_20,877,Toys,2, $16.75 , $33.49 ,Credit Card,FALSE,3.349305473, $30.14 ,TRUE,Black Friday,4,TRUE
303,12-11-2019,188,26,Male,City_1,831,Toys,1, $86.92 , $86.92 ,Cash,TRUE,0, $86.92 ,FALSE,Christmas Market,4,FALSE
304,09-11-2022,293,21,Other,City_8,110,Food,3, $83.41 , $250.22 ,Cash,TRUE,0, $250.22 ,TRUE,Christmas Market,3,TRUE
305,14-11-2018,413,18,Other,City_6,465,Toys,5, $50.02 , $250.11 ,Credit Card,FALSE,0, $250.11 ,FALSE,None,5,FALSE
306,28-12-2018,347,41,Other,City_11,749,Food,5, $98.18 , $490.88 ,Online Payment,TRUE,0, $490.88 ,FALSE,Christmas Market,2,TRUE
307,07-11-2023,158,63,Other,City_4,484,Food,2, $64.98 , $129.96 ,Online Payment,FALSE,0, $129.96 ,FALSE,Christmas Market,4,FALSE
308,11-12-2021,61,30,Male,City_19,647,Toys,5, $70.24 , $351.18 ,Credit Card,FALSE,0, $351.18 ,FALSE,None,5,FALSE
309,28-11-2020,134,64,Other,City_14,126,Clothing,1, $82.60 , $82.60 ,Online Payment,FALSE,8.259543606, $74.34 ,TRUE,Black Friday,5,TRUE
310,13-12-2020,418,46,Female,City_20,389,Electronics,2, $80.64 , $161.28 ,Credit Card,FALSE,0, $161.28 ,FALSE,Christmas Market,1,TRUE
311,22-11-2021,37,52,Male,City_18,376,Toys,2, $62.79 , $125.57 ,Online Payment,TRUE,0, $125.57 ,FALSE,Christmas Market,2,TRUE
312,15-12-2021,46,52,Male,City_11,570,Decorations,4, $88.07 , $352.26 ,Credit Card,FALSE,0, $352.26 ,FALSE,None,4,TRUE
313,07-11-2018,496,24,Female,City_13,548,Food,5, $75.23 , $376.15 ,Debit Card,FALSE,0, $376.15 ,TRUE,Christmas Market,4,FALSE
314,04-11-2018,236,37,Female,City_18,746,Electronics,4, $10.81 , $43.26 ,Online Payment,FALSE,0, $43.26 ,FALSE,None,3,FALSE
315,08-12-2023,212,46,Male,City_4,399,Food,5, $83.69 , $418.44 ,Debit Card,TRUE,0, $418.44 ,TRUE,None,5,FALSE
316,14-11-2022,137,37,Female,City_2,72,Electronics,1, $47.91 , $47.91 ,Credit Card,TRUE,0, $47.91 ,FALSE,None,2,TRUE
317,10-12-2018,121,50,Male,City_4,400,Food,5, $76.96 , $384.78 ,Credit Card,TRUE,38.47840941, $346.31 ,TRUE,Black Friday,1,FALSE
318,24-12-2022,260,46,Male,City_12,111,Toys,4, $60.26 , $241.02 ,Credit Card,TRUE,0, $241.02 ,TRUE,None,4,FALSE
319,08-12-2020,433,19,Female,City_11,843,Decorations,5, $49.19 , $245.93 ,Cash,FALSE,24.59256341, $221.33 ,FALSE,Black Friday,4,TRUE
320,12-11-2018,173,66,Male,City_11,86,Clothing,1, $23.94 , $23.94 ,Online Payment,FALSE,2.393501913, $21.54 ,FALSE,Black Friday,1,FALSE
321,21-11-2022,476,20,Female,City_17,41,Food,1, $61.92 , $61.92 ,Online Payment,FALSE,0, $61.92 ,FALSE,Christmas Market,5,TRUE
322,09-11-2018,228,47,Male,City_13,732,Electronics,4, $75.30 , $301.21 ,Online Payment,FALSE,30.1214117, $271.09 ,TRUE,Black Friday,2,TRUE
323,19-12-2020,398,41,Male,City_9,419,Decorations,3, $40.40 , $121.21 ,Online Payment,FALSE,0, $121.21 ,TRUE,None,2,TRUE
324,20-12-2023,195,55,Female,City_12,5,Toys,2, $87.56 , $175.13 ,Credit Card,TRUE,17.51287831, $157.62 ,TRUE,Black Friday,2,TRUE
325,11-12-2022,136,47,Other,City_5,464,Clothing,2, $88.37 , $176.74 ,Credit Card,FALSE,0, $176.74 ,FALSE,Christmas Market,1,FALSE
326,23-11-2022,289,23,Male,City_12,25,Clothing,4, $64.11 , $256.44 ,Online Payment,TRUE,25.6438001, $230.79 ,TRUE,Black Friday,1,TRUE
327,14-11-2019,70,46,Male,City_3,468,Clothing,1, $49.15 , $49.15 ,Online Payment,FALSE,4.915280104, $44.24 ,FALSE,Black Friday,3,TRUE
328,27-11-2022,322,68,Other,City_4,829,Food,2, $37.70 , $75.39 ,Debit Card,TRUE,7.539384257, $67.85 ,TRUE,Black Friday,1,FALSE
329,30-12-2023,42,47,Other,City_16,171,Toys,1, $54.76 , $54.76 ,Credit Card,FALSE,5.476003278, $49.28 ,TRUE,Black Friday,3,TRUE
330,29-11-2022,278,49,Female,City_1,530,Decorations,3, $81.78 , $245.33 ,Credit Card,FALSE,24.53298871, $220.80 ,TRUE,Black Friday,3,FALSE
331,14-11-2021,358,41,Female,City_6,746,Toys,1, $77.94 , $77.94 ,Online Payment,FALSE,0, $77.94 ,TRUE,None,5,FALSE
332,18-11-2021,164,43,Male,City_11,625,Decorations,1, $74.15 , $74.15 ,Cash,FALSE,7.415355931, $66.74 ,FALSE,Black Friday,4,TRUE
333,21-12-2021,166,63,Other,City_19,879,Clothing,1, $24.43 , $24.43 ,Online Payment,FALSE,0, $24.43 ,FALSE,Christmas Market,5,TRUE
334,04-11-2021,384,41,Male,City_18,3,Clothing,2, $75.70 , $151.41 ,Credit Card,TRUE,0, $151.41 ,TRUE,Christmas Market,2,FALSE
335,11-11-2019,344,27,Other,City_9,851,Food,5, $84.90 , $424.49 ,Credit Card,FALSE,42.44856877, $382.04 ,FALSE,Black Friday,2,TRUE
336,25-12-2022,61,42,Other,City_13,833,Clothing,2, $52.92 , $105.85 ,Cash,TRUE,0, $105.85 ,FALSE,None,1,TRUE
337,17-12-2023,223,67,Male,City_15,911,Toys,5, $91.43 , $457.13 ,Debit Card,FALSE,0, $457.13 ,TRUE,Christmas Market,4,FALSE
338,02-11-2020,457,50,Female,City_1,910,Electronics,2, $74.08 , $148.17 ,Online Payment,TRUE,0, $148.17 ,TRUE,None,3,FALSE
339,13-11-2019,192,63,Male,City_4,696,Decorations,3, $69.66 , $208.98 ,Cash,TRUE,0, $208.98 ,FALSE,Christmas Market,1,FALSE
340,05-12-2018,246,61,Other,City_6,17,Decorations,3, $54.14 , $162.43 ,Online Payment,TRUE,0, $162.43 ,FALSE,None,3,TRUE
341,15-12-2021,240,70,Other,City_15,379,Clothing,5, $64.80 , $323.98 ,Cash,TRUE,0, $323.98 ,TRUE,Christmas Market,5,FALSE
342,18-11-2019,278,50,Female,City_7,375,Toys,3, $49.63 , $148.89 ,Credit Card,TRUE,14.88902337, $134.00 ,FALSE,Black Friday,1,FALSE
343,23-12-2023,49,56,Female,City_8,925,Electronics,5, $32.63 , $163.17 ,Debit Card,FALSE,16.31727337, $146.86 ,FALSE,Black Friday,2,TRUE
344,05-11-2020,16,47,Other,City_19,533,Food,5, $22.96 , $114.82 ,Credit Card,FALSE,11.48206368, $103.34 ,FALSE,Black Friday,5,TRUE
345,15-11-2019,379,22,Female,City_8,471,Food,1, $85.50 , $85.50 ,Cash,TRUE,0, $85.50 ,FALSE,None,1,FALSE
346,22-11-2020,342,29,Male,City_15,384,Clothing,2, $59.58 , $119.15 ,Debit Card,TRUE,0, $119.15 ,TRUE,Christmas Market,2,FALSE
